0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:00:51 +0530] "GET /api/issues/search?resolved=false&facets=types&ps=1&additionalFields=_all HTTP/1.1" 200 - "http://localhost:9000/about" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAM"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:00:54 +0530] "GET /js/46.4eb8a1cc.chunk.js HTTP/1.1" 200 2836 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAW"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:00:54 +0530] "GET /js/47.9d18b8b5.chunk.js HTTP/1.1" 200 1505 "http://localhost:9000/projects" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAX"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:00:54 +0530] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate&s=analysisDate&asc=false HTTP/1.1" 200 - "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAY"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:00:55 +0530] "GET /api/measures/search?projectKeys=Hello%2CVishnu-Kiran&metricKeys=alert_status%2Creliability_rating%2Csecurity_rating%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 - "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAZ"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:00:55 +0530] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 144 "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAa"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:01:50 +0530] "GET /sessions/new?return_to=%2Fprojects%3Fsort%3D-analysis_date HTTP/1.1" 200 - "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAb"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:01:50 +0530] "GET /js/38.3436e8ce.chunk.js HTTP/1.1" 200 5787 "http://localhost:9000/sessions/new?return_to=%2Fprojects%3Fsort%3D-analysis_date" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAc"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:01:50 +0530] "GET /api/l10n/index?locale=en-US&ts=2019-09-26T10%3A00%3A50%2B0530 HTTP/1.1" 304 - "http://localhost:9000/sessions/new?return_to=%2Fprojects%3Fsort%3D-analysis_date" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAd"
0:0:0:0:0:0:0:1 - - [26/Sep/2019:10:01:50 +0530] "GET /api/system/status HTTP/1.1" 200 67 "http://localhost:9000/sessions/new?return_to=%2Fprojects%3Fsort%3D-analysis_date" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36" "AW1r1fzKmDpBNQKUAAAe"
